,name,latitude,longitude,city
1486,Villa Lagarina-Via Magrè,45.917603,11.033511,Trentino
1487,Pomarolo-Via Del Pionte,45.925171,11.048057,Trentino
1488,Marco Via Ii Novembre 30,45.847797,11.011651,Trentino
1489,Bastianello,45.762873,11.127613,Trentino
1490,Pezzati,45.764686,11.126435,Trentino
1491,Luxottica-Agordo,46.284252,12.021336,Trentino
1492,Vigile,45.973218,11.057986,Trentino
1493,Costa di Cimone,45.978263,11.060239,Trentino
1494,Finestrella,45.980687,11.061052,Trentino
1495,Pietra di Cimone,45.981135,11.063689,Trentino
1496,Guardia di Folgaria,45.907383,11.132641,Trentino
1497,Fiera di P. Via Roma 75,46.182359,11.831562,Trentino
1498,Regnana Via Dei Tamagi,46.158145,11.303489,Trentino
1499,Pieve Tesino Vigili Del Fuoco,46.066276,11.616181,Trentino
1500,Levico T.-Inc. Via Delle Alte,46.017561,11.341845,Trentino
1501,Gionzeri,46.05725,11.409697,Trentino
1502,Strigno,46.065983,11.523172,Trentino
1503,Spera-Capolinea.,46.075037,11.506861,Trentino
1504,Villa-Solo Dir. Strigno Fs,46.056891,11.51959,Trentino
1505,Cadino,46.217405,11.153407,Trentino
1506,Sopramonte Sp85 Loc. La Valle,46.075882,11.056027,Trentino
1507,Sopramonte Sp 85,46.075775,11.058706,Trentino
1508,Sopramonte,46.071315,11.059205,Trentino
1509,Maso Banal,46.069075,11.063405,Trentino
1510,Cavalese-Ospedale,46.289134,11.454832,Trentino
1511,Falcade Bivio Passo Valles,46.360075,11.844291,Trentino
1512,S.Martino di C.-Ex V.Pisoni,46.27778,11.798399,Trentino
1513,Trento Via Piave,46.062107,11.125366,Trentino
1514,Caderzone Bivio Con Via Pozze,46.125241,10.754488,Trentino
1515,Lisignago-Casa di Riposo,46.16179,11.198435,Trentino
1516,Caloneghi,46.198209,11.318199,Trentino
1517,Male',46.353568,10.91686,Trentino
1518,Terzolas-Bivio Val di Rabbi,46.358215,10.917232,Trentino
1519,Magras-Bivio,46.360122,10.912461,Trentino
1520,Loc. Molini,46.366694,10.891512,Trentino
1521,Pracorno-Sud,46.370048,10.8835,Trentino
1522,Pracorno,46.373171,10.878304,Trentino
1523,Pracorno Bivio Pozze,46.378807,10.86966,Trentino
1524,Tasse',46.390586,10.860424,Trentino
1525,Tassè Nord,46.394023,10.856868,Trentino
1526,S.Bernardo Sud,46.398432,10.849458,Trentino
1527,S.Bernardo,46.401239,10.845312,Trentino
1528,Piazzola Bivio,46.406017,10.828568,Trentino
1529,Casna,46.406059,10.831609,Trentino
1530,Penasa-Bivio,46.406915,10.832108,Trentino
1531,Nistella,46.408995,10.828332,Trentino
1532,Crespion,46.410258,10.823655,Trentino
1533,Piazzola,46.410435,10.817915,Trentino
1534,Piazzola-Nord,46.409741,10.814021,Trentino
1535,Somrabbi-Sud,46.409814,10.810173,Trentino
1536,Somrabbi-Misseroni,46.409866,10.803279,Trentino
1537,Somrabbi,46.410071,10.80028,Trentino
1538,Rabbi Bagni-Sud,46.407766,10.811433,Trentino
1539,Rabbi Bagni-Bar Stella,46.407755,10.813267,Trentino
1540,Rabbi Bagni,46.40762,10.808735,Trentino
1541,Masnuovo,46.40737,10.824469,Trentino
1542,Male' Nord,46.350061,10.90967,Trentino
1543,Croviana,46.345139,10.903691,Trentino
1544,Monclassico Sud,46.335934,10.893302,Trentino
1545,Monclassico,46.333268,10.888501,Trentino
1546,Presson,46.332437,10.879962,Trentino
1547,Dimaro Coop,46.327363,10.872172,Trentino
1548,Dimaro P.Zza Centrale,46.325262,10.87489,Trentino
1549,Località Bonetei,46.320999,10.872234,Trentino
1550,Costa Rotian,46.317748,10.867678,Trentino
1551,Folgarida,46.305592,10.863342,Trentino
1552,Sun Valley,46.30464,10.867089,Trentino
1553,Belvedere,46.297442,10.867488,Trentino
1554,Genziana,46.260117,10.854858,Trentino
1555,Trento-Staz. Ftm,46.074289,11.120764,Trentino
1556,Cles-Autostazione,46.36461,11.038658,Trentino
1557,Mangiasa,46.350218,10.899064,Trentino
1558,Claiano Bivio,46.31271,10.776893,Trentino
1559,Pellizzano,46.311376,10.75783,Trentino
1560,Termenago Sud,46.315407,10.764908,Trentino
1561,Termenago,46.316572,10.765803,Trentino
1562,Castello di Pellizzano,46.321749,10.774396,Trentino
1563,Ortisè,46.326212,10.78486,Trentino
1564,Menas,46.328403,10.786373,Trentino
1565,Bolentina,46.344185,10.883601,Trentino
1566,Montes,46.340465,10.875559,Trentino
1567,Dimaro – Sporthotel Rosatti,46.327956,10.870292,Trentino
1568,Deggiano Bivio,46.323838,10.85149,Trentino
1569,Mastellina,46.322222,10.846837,Trentino
1570,Mestriago,46.321368,10.839833,Trentino
1571,Piano di Commezzadura,46.320439,10.825415,Trentino
1572,Mezzana-Est,46.317,10.806382,Trentino
1573,Mezzana Despar,46.315748,10.802457,Trentino
1574,Mezzana-Ovest,46.316618,10.798628,Trentino
1575,Cusiano,46.309862,10.745639,Trentino
1576,Ossana,46.307527,10.736461,Trentino
1577,Fucine,46.311164,10.731617,Trentino
1578,Cortina di Vermiglio,46.299592,10.699085,Trentino
1579,Vermiglio Sud,46.297617,10.695765,Trentino
1580,Vermiglio,46.296725,10.689142,Trentino
1581,Vermiglio Nord,46.294789,10.686161,Trentino
1582,Vellon Bivio,46.283582,10.659505,Trentino
1583,Forte Strino,46.280067,10.648351,Trentino
1584,Passo Tonale-Anas,46.263319,10.611648,Trentino
1585,Passo Tonale-Locatori,46.261365,10.594408,Trentino
1586,Passo Tonale Sud,46.260061,10.586558,Trentino
1587,Passo Tonale,46.25887,10.583566,Trentino
1588,Marilleva 900,46.314155,10.811588,Trentino
1589,"Marilleva ""Albergo Sole Alto""",46.29852,10.818785,Trentino
1590,"Marilleva ""Telecabina""",46.300718,10.813806,Trentino
1591,"Marilleva 1400 ""Ag.Alpitour""",46.30248,10.810255,Trentino
1592,"Marilleva 1400 ""Resid. Lores""",46.303609,10.809149,Trentino
1593,Marilleva 1400,46.304569,10.810518,Trentino
1594,Celentino Bivio,46.332812,10.70989,Trentino
1595,Comasine Bivio,46.335959,10.706462,Trentino
1596,Celledizzo Bivio,46.343941,10.701437,Trentino
1597,Cogolo,46.351465,10.693232,Trentino
1598,Peio-Campeggio Val di Sole,46.356722,10.679109,Trentino
1599,Peio-Fonti,46.355635,10.662971,Trentino
1600,Peio,46.363724,10.675411,Trentino
1601,Mezzolombardo,46.213452,11.093439,Trentino
1602,Mezzocorona-Borg.,46.214949,11.11869,Trentino
1603,Mezzocorona-Staz.Fs,46.20757,11.128288,Trentino
1604,Mezzocorona-Pineta,46.222935,11.133537,Trentino
1605,Maso Nuovo,46.229733,11.140826,Trentino
1606,Roverè Della Luna-Sud,46.246992,11.164684,Trentino
1607,Rovere' Della Luna,46.248871,11.169513,Trentino
1608,Roverè Della Luna-Nord,46.24849,11.177236,Trentino
1609,Mezzocorona Ferrovia,46.206335,11.127411,Trentino
1610,Grumo,46.196959,11.127334,Trentino
1611,Maso Barco,46.199917,11.142316,Trentino
1612,Maso Canazzi,46.195687,11.144582,Trentino
1613,Villa Piccola,46.197031,11.148022,Trentino
1614,Molini,46.193124,11.15474,Trentino
1615,Faedo-Via Case Sparse. 9,46.191842,11.155677,Trentino
1616,Faedo,46.192668,11.161227,Trentino
1617,Lavis-Staz. Ftm,46.140136,11.106136,Trentino
1618,Zambana,46.151197,11.096586,Trentino
1619,Zambana-Staz. Ftm,46.151295,11.100864,Trentino
1620,Mezzolombardo-Nord,46.216896,11.087196,Trentino
1621,Spormaggiore,46.21811,11.047991,Trentino
1622,Spormaggiore Zona Industriale,46.227458,11.05165,Trentino
1623,Spormaggiore Sud,46.22506,11.049369,Trentino
1624,Castel Belfort,46.204621,11.040805,Trentino
1625,Cavedago,46.184023,11.028964,Trentino
1626,Cavedago,46.183709,11.027371,Trentino
1627,Cavedago Ai Piani,46.190764,11.041588,Trentino
1628,Cavedago Maso Canton,46.185518,11.038543,Trentino
1629,Maso Dalsas,46.184816,11.023576,Trentino
1630,Cavedago-Cimitero,46.185023,11.02129,Trentino
1631,Andalo,46.16392,11.002758,Trentino
1632,Andalo Sud,46.17109,11.007799,Trentino
1633,Andalo-Via Trento,46.166961,11.003853,Trentino
1634,Genzianella,46.151,10.980263,Trentino
1635,Molveno Nord,46.14409,10.966107,Trentino
1636,Molveno Htl Excelsior,46.142589,10.962791,Trentino
1637,Trento L.Go N. Sauro,46.074839,11.12503,Trentino
1638,Maso Daldoss,46.181931,11.020555,Trentino
1639,Fai Della Paganella,46.179006,11.070112,Trentino
1640,Fai Paganella-Sud,46.183826,11.072529,Trentino
1641,Fai Paganella,46.177583,11.069128,Trentino
1642,Cortalta-Fai Della Paganella,46.17551,11.065069,Trentino
1643,Fai Paganella-Miravalle,46.175486,11.058934,Trentino
1644,Santel,46.175704,11.052302,Trentino
1645,Andalo-Maso Toscana,46.169857,11.017015,Trentino
1646,Andalo-Nord,46.168088,11.008338,Trentino
1647,Andalo-Via Paganella,46.164958,11.007213,Trentino
1648,Rallo Bivio,46.350029,11.051759,Trentino
1649,Rallo,46.342731,11.046702,Trentino
1650,Sanzenone,46.335329,11.044677,Trentino
1651,Tuenno Nord,46.332628,11.025762,Trentino
1652,Tuenno,46.325965,11.022359,Trentino
1653,Nanno,46.314835,11.047433,Trentino
1654,Portolo,46.303254,11.059849,Trentino
1655,Cles-Piazza Chiesa,46.364641,11.03641,Trentino
1656,Tassullo,46.341148,11.053639,Trentino
1657,Trento Nord-Zona Commerciale,46.090057,11.113025,Trentino
1658,Gardolo-Ferrovia,46.108097,11.104554,Trentino
1659,Spini-Zona Industriale,46.118667,11.104852,Trentino
1660,Lamar,46.125961,11.107589,Trentino
1661,Nave S.Felice,46.166862,11.113219,Trentino
1662,Grumo-S.Michele A/A.,46.193799,11.127847,Trentino
1663,Mezzocorona Ferrovia,46.206192,11.127392,Trentino
1664,Mezzocorona Borgata,46.214119,11.118804,Trentino
1665,Mezzolombardo Ferrovia,46.213455,11.09329,Trentino
1666,Masi di Vigo,46.238968,11.062261,Trentino
1667,Crescino,46.241916,11.058481,Trentino
1668,Denno,46.262782,11.059768,Trentino
1669,Mollaro,46.294617,11.068168,Trentino
1670,Segno Ferrovia,46.30461,11.071492,Trentino
1671,Taio Ferrovia,46.32205,11.067643,Trentino
1672,Dermulo Ferrovia,46.337566,11.06316,Trentino
1673,Tassullo Ferrovia,46.341057,11.05374,Trentino
1674,Cles Ferrovia,46.364543,11.03889,Trentino
1675,Cles-Polo Scolastico,46.369918,11.033707,Trentino
1676,Mostizzolo,46.393921,11.011315,Trentino
1677,Bozzana,46.388816,10.988809,Trentino
1678,Tozzaga Ferrovia,46.382109,10.97071,Trentino
1679,Cassana Ferrovia,46.375769,10.960508,Trentino
1680,Cavizzana Ferrovia,46.371612,10.952038,Trentino
1681,Caldes Ferrovia,46.36611,10.943235,Trentino
1682,Terzolas Ferrovia,46.357975,10.925606,Trentino
1683,Male' Ferrovia,46.35354,10.916937,Trentino
1684,Croviana Ftm,46.343758,10.907186,Trentino
1685,Monclassico Ftm,46.332452,10.889434,Trentino
1686,Dimaro Ferrovia,46.32891,10.872228,Trentino
1687,Mastellina Ftm,46.322181,10.847667,Trentino
1688,Daolasa Ferrovia,46.319514,10.836159,Trentino
1689,Cles-Ospedale,46.360865,11.031642,Trentino
1690,Cles-Masere-Poli,46.35684,11.029218,Trentino
1691,Mechel Sud,46.351335,11.022411,Trentino
1692,Mechel Civ. 19,46.349423,11.020079,Trentino
1693,Mechel,46.348916,11.018215,Trentino
1694,Piano Commezzadura Ftm,46.317448,10.826348,Trentino
1695,Marilleva 900,46.315207,10.812207,Trentino
1696,"Pozza di Fassa ""Loc. Vac""",46.432758,11.687683,Trentino
1697,Mostizzolo-Bivio,46.393762,11.012181,Trentino
1698,Toflini,46.399781,11.010729,Trentino
1699,Scanna,46.396204,11.025734,Trentino
1700,Varollo,46.39814,11.022163,Trentino
1701,Livo,46.405418,11.017736,Trentino
1702,Preghena Ovest,46.409016,11.010457,Trentino
1703,Baselga di Bresimo,46.415259,10.985097,Trentino
1704,Bresimo Sud,46.412205,10.97359,Trentino
1705,Bresimo,46.410794,10.96825,Trentino
1706,Preghena Nord,46.409637,11.0168,Trentino
1707,Marcena Molini,46.444993,11.009917,Trentino
1708,Marcena,46.441917,11.017469,Trentino
1709,Marcena Ori,46.440813,11.02192,Trentino
1710,Corte Inferiore Bivio,46.439028,11.025884,Trentino
1711,Mione,46.437083,11.027963,Trentino
1712,Marcena Du Park,46.445771,11.013289,Trentino
1713,Corte Superiore Bivio,46.448624,11.011234,Trentino
1714,Scassio,46.449563,11.009054,Trentino
1715,Mocenigo,46.4509,11.008216,Trentino
1716,Lanza di Rumo,46.45475,11.012444,Trentino
1717,Truzzi Bivio,46.239471,11.062319,Trentino
1718,Truzzi Nord,46.243084,11.063904,Trentino
1719,Masi di Vigo-Bivio,46.24899,11.068934,Trentino
1720,Bastianelli,46.25792,11.082711,Trentino
1721,Vigo di Ton,46.265372,11.086163,Trentino
1722,Vigo di Ton-Nord,46.263933,11.081174,Trentino
1723,Bivio Raut,46.261371,11.075086,Trentino
1724,Raut,46.254575,11.069649,Trentino
1725,Toss-Sud-Via Verdi,46.275583,11.08001,Trentino
1726,Toss,46.276613,11.079288,Trentino
1727,Lavis--Via Filos,46.145607,11.097282,Trentino
1728,Zambana Aicheri,46.154152,11.092788,Trentino
1729,Maso Gesuiti,46.15648,11.091741,Trentino
1730,Maso San Valentino,46.159261,11.098106,Trentino
1731,Nave San Rocco,46.166352,11.109798,Trentino
1732,Masetto,46.171238,11.105355,Trentino
1733,Maso Inon,46.177719,11.10556,Trentino
1734,Maso Tabarelli,46.182695,11.105635,Trentino
1735,Rupe,46.195889,11.101449,Trentino
1736,Mezzolombardo Stella,46.209488,11.09415,Trentino
1737,Crescino,46.241886,11.058661,Trentino
1738,Denno Magazzino,46.266671,11.055947,Trentino
1739,Cagnò,46.394922,11.040164,Trentino
1740,Revò,46.390859,11.059217,Trentino
1741,Romallo,46.396342,11.066053,Trentino
1742,Romallo Nord,46.399681,11.068542,Trentino
1743,Cloz Sud,46.416351,11.084542,Trentino
1744,Cloz,46.419465,11.087252,Trentino
1745,Cloz-Nord,46.421864,11.089955,Trentino
1746,Arsio,46.426557,11.096344,Trentino
1747,Brez,46.430992,11.107217,Trentino
1748,Castelfondo,46.454373,11.117509,Trentino
1749,Fondo Piazza S.Giovanni,46.439417,11.135801,Trentino
1750,Fondo Via Garibaldi,46.43727,11.13778,Trentino
1751,Fondo-Autorimessa,46.436126,11.140675,Trentino
1752,Denno,46.274961,11.048174,Trentino
1753,Cunevo,46.28617,11.037874,Trentino
1754,Flavon,46.299109,11.031185,Trentino
1755,Terres,46.309982,11.02279,Trentino
1756,Tuenno-Sud,46.32147,11.021822,Trentino
1757,Mechel Bivio,46.352206,11.027084,Trentino
1758,Santa Giustina,46.346039,11.060423,Trentino
1759,Dermulo,46.337645,11.062912,Trentino
1760,Coredo,46.348752,11.088964,Trentino
1761,Smarano,46.341949,11.107749,Trentino
1762,Sfruz,46.336819,11.115835,Trentino
1763,Tret,46.478292,11.138228,Trentino
1764,Sporminore,46.237349,11.031286,Trentino
1765,Sporminore Nord,46.239613,11.023895,Trentino
1766,Lover,46.247526,11.024538,Trentino
1767,Campodenno-Bivio,46.258801,11.03281,Trentino
1768,Quetta-Bivio,46.258112,11.046462,Trentino
1769,Termon,46.26809,11.036282,Trentino
1770,Palu' di G.-C.Polisportivo,46.159423,11.143566,Trentino
1771,Sanzeno,46.36567,11.074268,Trentino
1772,Malgolo,46.37833,11.088782,Trentino
1773,Malgolo-Nord,46.380902,11.09441,Trentino
1774,Salter,46.377513,11.105834,Trentino
1775,Salter-Nord,46.38114,11.1073,Trentino
1776,Romeno,46.394691,11.120595,Trentino
1777,Cavareno-Loc. Piena,46.4029,11.132182,Trentino
1778,Cavareno,46.409371,11.137484,Trentino
1779,Sarnonico,46.418621,11.140692,Trentino
1780,Fondo-Sud,46.432347,11.140633,Trentino
1781,Malosco,46.434123,11.14499,Trentino
1782,Belvedere di Ronzone,46.427676,11.154271,Trentino
1783,Ronzone,46.424183,11.151452,Trentino
1784,Ronzone-Sud,46.41966,11.146714,Trentino
1785,Ruffrè-Bivio,46.417475,11.16625,Trentino
1786,Ruffrè-Giordani,46.419338,11.175859,Trentino
1787,Ruffre',46.416264,11.176867,Trentino
1788,Ruffrè-Maso Valletta,46.414456,11.185058,Trentino
1789,Mendola,46.418341,11.204658,Trentino
1790,Passo Mendola,46.41601,11.208152,Trentino
1791,Banco,46.37447,11.069683,Trentino
1792,Casez,46.375793,11.075886,Trentino
1793,Don,46.38992,11.136604,Trentino
1794,Amblar,46.395277,11.144166,Trentino
1795,Piano-Sanzeno,46.369418,11.070054,Trentino
1796,Cis,46.399465,11.003156,Trentino
1797,Cis-Sud,46.3978,11.007476,Trentino
1798,Dambel,46.405174,11.092366,Trentino
1799,Seio,46.416812,11.126717,Trentino
1800,Caldes,46.366173,10.943212,Trentino
1801,Cassana,46.375715,10.960519,Trentino
1802,Tozzaga,46.382041,10.971011,Trentino
1803,Bozzana,46.388715,10.988644,Trentino
1804,Mollaro,46.294585,11.074386,Trentino
1805,Tuenetto Bivio,46.297305,11.080504,Trentino
1806,Dardine,46.286258,11.082406,Trentino
1807,Priò,46.289656,11.093719,Trentino
1808,Vervo',46.307291,11.118658,Trentino
1809,Tres,46.320118,11.094173,Trentino
1810,Taio,46.321649,11.066392,Trentino
1811,Campodenno,46.258032,11.034515,Trentino
1812,Zambana-Statale 12,46.151043,11.100829,Trentino
1813,Mollaro-Parcheggio Ftm,46.294247,11.067972,Trentino
1814,Pineta di Faedo,46.197722,11.168359,Trentino
1815,Dovena,46.454276,11.1305,Trentino
1816,Raina,46.458931,11.119572,Trentino
1817,Hacleri-Sp 135 Km. 8.8,46.113462,11.324589,Trentino
1818,Hacleri-Sp 135 Al Km. 9.9,46.116174,11.333317,Trentino
1819,Ala-Albergo Città di Ala,45.754163,10.997392,Trentino
1820,Dosso-Vallarsa,45.819708,11.09233,Trentino
1821,Staineri,45.797308,11.093679,Trentino
1822,Cavalese Via Degli Artigiani,46.288966,11.448011,Trentino
1823,Cavalese P. Francescani,46.292006,11.458571,Trentino
1824,Barco Zechinati,46.000895,11.329776,Trentino
1825,Moncovo,46.263613,11.060227,Trentino
1826,Segonzone Bivio,46.25007,11.031814,Trentino
1827,Arco Viale Rovereto,45.913004,10.897336,Trentino
1828,Cles-Piazza Fiera,46.367852,11.034994,Trentino
1829,Mostizzolo,46.394209,11.013355,Trentino
1830,Cles-Viale Trento,46.356259,11.038087,Trentino
1831,Terzolas-Bivio Paese,46.358262,10.92511,Trentino
1832,Ponte Oliveti,46.042757,10.962262,Trentino
1833,Villini,46.417203,11.190251,Trentino
1834,Geroli,45.865051,11.170173,Trentino
1835,Bivio Passo Valles,46.308568,11.751176,Trentino
1836,S.Giacomo di Brentonico,45.798773,10.919615,Trentino
1837,Arco S.Caterina Poli Reg.,45.909504,10.870501,Trentino
1838,Arco S.Caterina Poli Regina,45.909916,10.870983,Trentino
1839,Dro-Ss.45-Hotel Eden,45.970063,10.923461,Trentino
1840,Masi di Mezzo,46.02802,11.227054,Trentino
1841,Maso Canela,46.022088,11.227061,Trentino
1842,Canale di Pergine V.,46.043636,11.227036,Trentino
1843,Vignola,46.04454,11.277067,Trentino
1844,M.Terlago Inc.V.Paganella,46.110766,11.038256,Trentino
1845,Vigo Cavedine-V.Capitello,45.981509,10.977913,Trentino
1846,Montesover-Tornante,46.219138,11.325821,Trentino
1847,Sornello-Piazzale Ex Dogana,46.182123,11.12268,Trentino
1848,Ponte Ragoli R,46.050612,10.785156,Trentino
1849,Battisti,46.131143,11.3617,Trentino
1850,Pergolese-V.Dell'agricoltura,46.032987,10.959913,Trentino
1851,Pergolese-Inc Via Dos Dei Pini,46.030486,10.958817,Trentino
1852,Lavarone C.-Ht. Monte Rust,45.943992,11.24856,Trentino
1853,Palù Del F.-Loc.Tolar Civ. 69,46.130617,11.357962,Trentino
1854,Valda Piazza Melari. 4,46.20806,11.256594,Trentino
1855,Grumes Via Fontanelle,46.219673,11.293091,Trentino
1856,Capriana Loc. Miravalle,46.261788,11.343106,Trentino
1857,Daiano-Ss620 Bivio Per Daiano,46.299756,11.452592,Trentino
1858,Canal S.Bovo-Loc. Giaroni,46.161769,11.714304,Trentino
1859,S.Martino di C.-Motel Taufer,46.252811,11.802532,Trentino
1860,Sardagna-Rotatoria,46.065665,11.095491,Trentino
1861,Folgaria-P.Le N.Unite,45.913942,11.170209,Trentino
1862,Mezzomonte-Az. Agricola,45.919873,11.141606,Trentino
1863,Costa-Via A.Maffei,45.920588,11.193238,Trentino
1864,Sega,45.865708,11.175617,Trentino
1865,Fai Paganella-A.Stella Alpina,46.180892,11.071654,Trentino
1866,Molveno-Via Nazionale 73,46.145717,10.971193,Trentino
1867,Mezzocorona-Furlan Legnami,46.224367,11.133559,Trentino
1868,Mezzocorona-Via Borgo Nuovo,46.217155,11.127362,Trentino
1869,Rallo-Maierhofer,46.351432,11.053893,Trentino
1870,Coredo-Distributore Repsol,46.347121,11.079374,Trentino
1871,Tavon,46.363029,11.095302,Trentino
1872,Fontanefredde,46.330365,11.374267,Trentino
1873,S.Lugano,46.311566,11.394014,Trentino
1874,Sporminore Bivio,46.240719,11.056905,Trentino
1875,S.Michele A/Adige,46.193213,11.133216,Trentino
1876,Trento-Via Brigata Acqui,46.065344,11.128399,Trentino
1877,Assizzi,46.050573,11.257421,Trentino
1878,Canale di Pergine Valsugana,46.042119,11.229598,Trentino
1879,Trento Nord,46.095106,11.116918,Trentino
1880,Zona Industriale Spini,46.118255,11.096915,Trentino
1881,S.Michele A/A.-Ist. Agrario,46.194089,11.13544,Trentino
1882,Cembra-Polo Scolastico,46.172898,11.223453,Trentino
1883,Pian Del Gac,46.130681,11.204212,Trentino
1884,Predazzo-I.T.C.,46.310912,11.599014,Trentino
1885,Castelir di Bellamonte,46.312769,11.687631,Trentino
1886,Pozza di Fassa-Istituto Arte,46.423111,11.682654,Trentino
1887,Vezzano-Polo Scolastico,46.079573,11.00198,Trentino
1888,Vanza Sp50,45.85633,11.079676,Trentino
1889,Trento-Bellevue,46.053215,11.136439,Trentino
1890,Piazzo di Segonzano,46.182087,11.252862,Trentino
1891,Rovereto-Via Zeni,45.89048,11.032626,Trentino
1892,Molina di Ledro-Sc.Elementare,45.870839,10.774515,Trentino
1893,Bezzecca-Via Lamarmora,45.897421,10.720161,Trentino
1894,Enguiso-Scuola Elementare,45.904427,10.729467,Trentino
1895,Tiarno di Sopra-Sc. Elem.,45.888919,10.670415,Trentino
1896,Pranzo,45.922617,10.818156,Trentino
1897,Pranzo Via Dei Castagni,45.924837,10.817235,Trentino
1898,Pranzo Via Pernici,45.921378,10.820256,Trentino
1899,Campi,45.911113,10.811475,Trentino
1900,Campi Bivio Sp 37,45.924331,10.814497,Trentino
1901,Deva,45.908536,10.833593,Trentino
1902,P.Arche-Sc.Medie,46.035619,10.87054,Trentino
1903,Favrio,46.000487,10.85697,Trentino
1904,Andogno,46.066486,10.895388,Trentino
1905,Tione-Via Circonvallazione 65,46.036563,10.728326,Trentino
1906,P.Bono-Scuole,45.940822,10.63935,Trentino
1907,Porte di Trambileno,45.883438,11.052386,Trentino
1908,Porte di Trambileno-Chiesa,45.883306,11.05376,Trentino
1909,S.Ilario I.T.I.,45.910555,11.041962,Trentino
1910,Rovereto Scuola Ex Edili,45.87991,11.03531,Trentino
1911,Tret Nord,46.480186,11.142103,Trentino
