name,latitude,longitude,city,id
Ss 47 Muralta,46.07706,11.13177,Trentino,bus_stop3095
Martignano Capitel,46.082133,11.127155,Trentino,bus_stop3096
Martignano Capitel,46.081763,11.126871,Trentino,bus_stop3097
"Bettini ""Nido Mad. Bianca""",46.040478,11.135348,Trentino,bus_stop3098
"Bettini ""Nido Mad. Bianca""",46.040082,11.135428,Trentino,bus_stop3099
Bezzi Filzi,46.058468,11.119267,Trentino,bus_stop3100
"Bolghera ""S.Antonio""",46.058155,11.131195,Trentino,bus_stop3101
"Lamar ""Sottostazione Enel""",46.130819,11.110118,Trentino,bus_stop3102
"Ss 12 ""Pioppeto""",46.108369,11.108525,Trentino,bus_stop3103
Ss 12 Bivio Meano,46.116062,11.106194,Trentino,bus_stop3104
Ss 12 Canova,46.098985,11.111736,Trentino,bus_stop3105
"Ss 12 ""Paludi""",46.102643,11.110487,Trentino,bus_stop3106
Ss 12 Canova,46.100264,11.111574,Trentino,bus_stop3107
"Brennero ""Bren Center""",46.091361,11.115388,Trentino,bus_stop3108
"Brennero ""Bren Center""",46.091461,11.115588,Trentino,bus_stop3109
Brennero Marconi,46.082902,11.1205,Trentino,bus_stop3110
Brennero Malvasia,46.07797,11.123271,Trentino,bus_stop3111
Brennero Marconi,46.083721,11.119819,Trentino,bus_stop3112
"Brennero ""Magnete""",46.089442,11.116524,Trentino,bus_stop3113
"Brennero ""Ex Scalo Filzi""",46.079982,11.122129,Trentino,bus_stop3114
"Brennero ""Ex Scalo Filzi""",46.079301,11.122352,Trentino,bus_stop3115
"Brennero ""Tridente""",46.086479,11.118444,Trentino,bus_stop3116
"Brigata Acqui ""Itc Tambosi""",46.065347,11.128397,Trentino,bus_stop3117
Roncafort Bettine,46.09753,11.102645,Trentino,bus_stop3118
Caneppele Goio,46.094476,11.105224,Trentino,bus_stop3119
Caneppele Goio,46.094431,11.105002,Trentino,bus_stop3120
Cervara Cereria,46.074171,11.128503,Trentino,bus_stop3121
Cervara Cereria,46.074158,11.128324,Trentino,bus_stop3122
Martignano Cesarini,46.086272,11.129173,Trentino,bus_stop3123
Martignano Cesarini,46.087138,11.129664,Trentino,bus_stop3124
Conci De Riccabona,46.039645,11.14094,Trentino,bus_stop3125
Conci De Riccabona,46.039407,11.140406,Trentino,bus_stop3126
Conci Ferrovia,46.039366,11.137713,Trentino,bus_stop3127
Conci Ferrovia,46.039884,11.13745,Trentino,bus_stop3128
Degasperi Anna Frank,46.050202,11.124014,Trentino,bus_stop3129
Degasperi Anna Frank,46.0511,11.123048,Trentino,bus_stop3130
"Degasperi ""Palazzo Stella""",46.043178,11.129226,Trentino,bus_stop3131
"Degasperi ""Palazzo Stella""",46.042978,11.129675,Trentino,bus_stop3132
"Degasperi ""Big Center""",46.044871,11.128023,Trentino,bus_stop3133
"Degasperi ""Big Center""",46.044947,11.128125,Trentino,bus_stop3134
Degasperi La Clarina,46.048058,11.126671,Trentino,bus_stop3135
Degasperi La Clarina,46.048681,11.126244,Trentino,bus_stop3136
"Dei Mille ""Villa Igea""",46.062491,11.127798,Trentino,bus_stop3137
"Dei Mille ""Villa Igea""",46.062506,11.12798,Trentino,bus_stop3138
"Villazzano ""Villa De Mersi""",46.048131,11.143325,Trentino,bus_stop3139
Martignano Costiole,46.092274,11.132619,Trentino,bus_stop3140
Martignano Costiole,46.092513,11.132433,Trentino,bus_stop3141
Martignano Castori,46.083357,11.127844,Trentino,bus_stop3142
Martignano Castori,46.083311,11.12768,Trentino,bus_stop3143
Dos Trento Mariano,46.074598,11.113355,Trentino,bus_stop3144
Dos Trento Apuleio,46.073022,11.11484,Trentino,bus_stop3145
Ponte S.Giorgio,46.076974,11.114126,Trentino,bus_stop3146
F.Lli Fontana Gen. Cantore,46.076989,11.118888,Trentino,bus_stop3147
F.Lli Fontana Oberziner,46.077461,11.116746,Trentino,bus_stop3148
Fermi La Clarina,46.048733,11.128983,Trentino,bus_stop3149
"Fogazzaro ""Piscina""",46.05628,11.130461,Trentino,bus_stop3150
"Fogazzaro ""Piscina""",46.055966,11.129607,Trentino,bus_stop3151
Ss 349 Pozzata,46.039535,11.144067,Trentino,bus_stop3152
"Gandhi ""Parco Anna Frank""",46.05169,11.124399,Trentino,bus_stop3153
"Gerola ""Ospedale S.Chiara""",46.05839,11.133083,Trentino,bus_stop3154
Ghiaie Monte Baldo,46.056275,11.116059,Trentino,bus_stop3155
"Ghiaie ""Giardinerie""",46.053228,11.116713,Trentino,bus_stop3156
"Giovanelli ""Osp. S.Camillo""",46.065486,11.131888,Trentino,bus_stop3157
Giusti Pascoli,46.060365,11.118905,Trentino,bus_stop3158
"Giusti ""Arcivescovile""",46.061394,11.119037,Trentino,bus_stop3159
"Gocciadoro ""Arcate""",46.054911,11.133803,Trentino,bus_stop3160
"Gocciadoro ""Poliambulatori""",46.055618,11.132175,Trentino,bus_stop3161
Gorizia Adamello,46.059883,11.131324,Trentino,bus_stop3162
"Gramsci ""Materna La Clarina""",46.053319,11.125586,Trentino,bus_stop3163
Gramsci Einaudi,46.052679,11.128123,Trentino,bus_stop3164
Grazioli Brigata Acqui,46.067096,11.128806,Trentino,bus_stop3165
Guardini Gilli,46.091986,11.119077,Trentino,bus_stop3166
Guardini Gilli,46.091235,11.119265,Trentino,bus_stop3167
Lunelli Centochiavi,46.092703,11.119933,Trentino,bus_stop3168
"Maccani ""Rotatoria""",46.082766,11.114827,Trentino,bus_stop3169
Maccani Commercio,46.091714,11.107506,Trentino,bus_stop3170
Maccani Commercio,46.091592,11.107446,Trentino,bus_stop3171
Maccani Campotrentino,46.085772,11.112483,Trentino,bus_stop3172
Maccani Campotrentino,46.08549,11.112576,Trentino,bus_stop3173
Maccani Abondi,46.080929,11.116574,Trentino,bus_stop3174
Maccani Abondi,46.080801,11.116525,Trentino,bus_stop3175
"Maccani ""Polizia Locale""",46.08972,11.109146,Trentino,bus_stop3176
"Maccani ""Polizia Locale""",46.090563,11.108256,Trentino,bus_stop3177
"Maccani ""Rotatoria""",46.082853,11.114964,Trentino,bus_stop3178
"Maccani ""Ex Sloi""",46.087888,11.110717,Trentino,bus_stop3179
"Maccani ""Ex Sloi""",46.087847,11.110576,Trentino,bus_stop3180
Marconi Solteri,46.084413,11.121319,Trentino,bus_stop3181
Marconi Solteri,46.084544,11.121728,Trentino,bus_stop3182
Villazzano Marzola,46.046672,11.148785,Trentino,bus_stop3183
Villazzano Marzola,46.046549,11.149055,Trentino,bus_stop3184
Villazzano Giordano,46.050679,11.148461,Trentino,bus_stop3185
Villazzano Giordano,46.050736,11.148323,Trentino,bus_stop3186
Mattioli Vittorio Veneto,46.058839,11.122518,Trentino,bus_stop3187
Menguzzato Al Casteller,46.038223,11.134505,Trentino,bus_stop3188
"Menguzzato ""Centro Civico""",46.04045,11.131687,Trentino,bus_stop3189
"Menguzzato ""Centro Civico""",46.040108,11.132067,Trentino,bus_stop3190
Menguzzato Al Casteller,46.038106,11.134132,Trentino,bus_stop3191
Milano A Prato,46.060791,11.127599,Trentino,bus_stop3192
Milano A Prato,46.060724,11.127668,Trentino,bus_stop3193
Missioni Africane,46.076761,11.128226,Trentino,bus_stop3194
Quattro Strade,46.075588,11.128239,Trentino,bus_stop3195
Quattro Strade,46.07615,11.128127,Trentino,bus_stop3196
Missioni Africane,46.078671,11.127108,Trentino,bus_stop3197
Monte Baldo Ghiaie,46.057153,11.11516,Trentino,bus_stop3198
Muredei Prati,46.056966,11.118122,Trentino,bus_stop3199
Muredei Benevoli,46.053729,11.118202,Trentino,bus_stop3200
Oberziner Alpini,46.078744,11.117586,Trentino,bus_stop3201
Pasubio Adamello,46.06003,11.133378,Trentino,bus_stop3202
F.Lli Perini 3 Novembre,46.060903,11.124396,Trentino,bus_stop3203
"Piave ""Parco S.Chiara""",46.064151,11.12756,Trentino,bus_stop3204
Romagnosi Vannetti,46.072994,11.122647,Trentino,bus_stop3205
"Rosmini ""Cimitero"" / Muse",46.064185,11.119427,Trentino,bus_stop3206
"Rosmini ""Cimitero"" / Muse",46.063746,11.119592,Trentino,bus_stop3207
Rosmini S.Maria Maggiore,46.067847,11.118864,Trentino,bus_stop3208
Rosmini S.Maria Maggiore,46.068101,11.118638,Trentino,bus_stop3209
"3 Nov. ""Centro S.Chiara""",46.062231,11.123668,Trentino,bus_stop3210
"3 Nov. ""Centro S.Chiara""",46.062181,11.123928,Trentino,bus_stop3211
S.Francesco Porta Nuova,46.067076,11.126223,Trentino,bus_stop3212
S.Pio X Matteotti,46.056397,11.119941,Trentino,bus_stop3213
S.Pio X Largo Prati,46.056863,11.11912,Trentino,bus_stop3214
S.Pio X Benevoli,46.053951,11.120493,Trentino,bus_stop3215
S.Pio X Benevoli,46.053807,11.120733,Trentino,bus_stop3216
Sanseverino S.Nicolò,46.052352,11.112013,Trentino,bus_stop3217
Sanseverino S.Nicolò,46.051036,11.111606,Trentino,bus_stop3218
Segantini Centa,46.075602,11.122395,Trentino,bus_stop3219
Segantini Dogana,46.074211,11.121457,Trentino,bus_stop3220
"Solteri ""Piazzina""",46.08549,11.122558,Trentino,bus_stop3221
"Solteri ""Piazzina""",46.085517,11.122387,Trentino,bus_stop3222
Solteri Largaiolli,46.089937,11.120938,Trentino,bus_stop3223
Solteri Largaiolli,46.090006,11.120772,Trentino,bus_stop3224
"Solteri ""Nido La Trottola""",46.087986,11.121271,Trentino,bus_stop3225
"Solteri ""Nido La Trottola""",46.087571,11.121351,Trentino,bus_stop3226
Gardolo Soprasasso,46.105678,11.10755,Trentino,bus_stop3227
Gardolo Soprasasso,46.105504,11.107292,Trentino,bus_stop3228
"Gardolo ""Cimitero""",46.106505,11.105508,Trentino,bus_stop3229
Parco Del Dos Trent,46.073381,11.107446,Trentino,bus_stop3230
Parco Del Dos Trent,46.073309,11.107374,Trentino,bus_stop3231
Brescia Divisioni Alpine,46.071056,11.109687,Trentino,bus_stop3232
Brescia Divisioni Alpine,46.070913,11.109657,Trentino,bus_stop3233
Vela S.Giorgio,46.076202,11.105078,Trentino,bus_stop3234
Vela S.Giorgio,46.076062,11.105184,Trentino,bus_stop3235
"Dos Trento ""Centro Sportivo""",46.075677,11.10698,Trentino,bus_stop3236
"Dos Trento ""Centro Sportivo""",46.075319,11.107403,Trentino,bus_stop3237
"Sp 90 ""Maso Prudenza""",46.028867,11.111518,Trentino,bus_stop3238
"Sp 90 ""Maso Prudenza""",46.029291,11.111768,Trentino,bus_stop3239
Maso Rossi Aichner,46.10516,11.100561,Trentino,bus_stop3240
Torre Verde Galasso,46.070659,11.122783,Trentino,bus_stop3241
Travai Al Nuoto / Muse,46.064556,11.120923,Trentino,bus_stop3242
"Vittorio Veneto ""S.Giuseppe""",46.057773,11.119304,Trentino,bus_stop3243
Vittorio Veneto Lorenzoni,46.058577,11.123833,Trentino,bus_stop3244
Largo Prati,46.057498,11.117145,Trentino,bus_stop3245
Largo Prati,46.057417,11.117427,Trentino,bus_stop3246
Venezia Cave,46.066609,11.131481,Trentino,bus_stop3247
Venezia Cave,46.066491,11.132672,Trentino,bus_stop3248
"Venezia ""Corallo""",46.06857,11.136385,Trentino,bus_stop3249
"Venezia ""Corallo""",46.069162,11.136344,Trentino,bus_stop3250
Vicenza Montello,46.061671,11.135928,Trentino,bus_stop3251
Vicenza Montello,46.061779,11.135818,Trentino,bus_stop3252
"Zambra ""Ist. D'arte Vittoria""",46.092337,11.116355,Trentino,bus_stop3253
Verona Fogazzaro,46.056511,11.128369,Trentino,bus_stop3254
Verona Fogazzaro,46.056408,11.128664,Trentino,bus_stop3255
"Verona ""Palazzo Stella""",46.043575,11.131163,Trentino,bus_stop3256
Verona Menguzzato,46.042589,11.131402,Trentino,bus_stop3257
"Verona ""Questura""",46.047816,11.130988,Trentino,bus_stop3258
Verona Einaudi,46.052915,11.12968,Trentino,bus_stop3259
Verona Einaudi,46.052747,11.129877,Trentino,bus_stop3260
"Verona ""Questura""",46.048049,11.13124,Trentino,bus_stop3261
"3 Nov. ""Ponte Cavalleggeri""",46.059292,11.126667,Trentino,bus_stop3262
Vigo Meano Rio Papa,46.133302,11.132595,Trentino,bus_stop3263
Vigo Meano Rio Papa,46.133567,11.132448,Trentino,bus_stop3264
Vigo Meano Piazza Stainer,46.131627,11.134221,Trentino,bus_stop3265
Vigo Meano Piazza Stainer,46.132011,11.134079,Trentino,bus_stop3266
Gazzadina Al Molar,46.130605,11.130763,Trentino,bus_stop3267
Gazzadina Al Molar,46.130546,11.130626,Trentino,bus_stop3268
Villazzano Villa Belfonte,46.043516,11.149662,Trentino,bus_stop3269
Villazzano Villa Belfonte,46.043655,11.149735,Trentino,bus_stop3270
"Villazzano ""Villa Tambosi""",46.043856,11.140563,Trentino,bus_stop3271
"Villazzano ""Villa Tambosi""",46.043868,11.140227,Trentino,bus_stop3272
Villamontagna P.Predaroi,46.08614,11.160223,Trentino,bus_stop3273
"Villamontagna ""Michei""",46.0842,11.162874,Trentino,bus_stop3274
"Villamontagna ""Michei""",46.084635,11.16325,Trentino,bus_stop3275
"Villazzano ""Chiesa""",46.049549,11.144075,Trentino,bus_stop3276
Villazzano Piazza Nicolini,46.048987,11.145973,Trentino,bus_stop3277
Villazzano Piazza Nicolini,46.049117,11.146032,Trentino,bus_stop3278
Villazzano Banala,46.047513,11.142275,Trentino,bus_stop3279
"Conci ""Villazzano 3""",46.041088,11.140549,Trentino,bus_stop3280
Zell Marnighe,46.080366,11.13821,Trentino,bus_stop3281
Zell Marnighe,46.079985,11.138878,Trentino,bus_stop3282
"Spini ""Officine""",46.118327,11.10062,Trentino,bus_stop3283
"Spini ""Officine""",46.118172,11.100937,Trentino,bus_stop3284
"Spini ""Zona Ind.Le Ftm""",46.118119,11.103688,Trentino,bus_stop3285
"Spini ""Zona Ind.Le Ftm""",46.118029,11.103635,Trentino,bus_stop3286
Spini Klagenfurt,46.117775,11.094238,Trentino,bus_stop3287
Spini Klagenfurt,46.117756,11.094421,Trentino,bus_stop3288
"3 Nov. ""Ponte Cavalleggeri""",46.059418,11.12626,Trentino,bus_stop3289
"Meano ""Centro Civico""",46.126523,11.116678,Trentino,bus_stop3290
Corso Bettini Liceo,45.896138,11.043341,Trentino,bus_stop3291
Corso Bettini Liceo,45.895066,11.043408,Trentino,bus_stop3292
"Corso Bettini ""Mart""",45.893031,11.043615,Trentino,bus_stop3293
"Corso Bettini ""Mart""",45.892816,11.043902,Trentino,bus_stop3294
Corso Rosmini Via Savioli,45.890973,11.038502,Trentino,bus_stop3295
Corso Rosmini Monumento,45.89087,11.042856,Trentino,bus_stop3296
Corso Rosmini Posta,45.890973,11.041256,Trentino,bus_stop3297
Corso Rosmini Via Savioli,45.890912,11.038264,Trentino,bus_stop3298
Corso Verona Ospedale,45.882344,11.040383,Trentino,bus_stop3299
Lizzanella Corso Verona,45.875566,11.034069,Trentino,bus_stop3300
Corso Verona Ospedale,45.881066,11.039618,Trentino,bus_stop3301
Via Vicenza Via Cartiera,45.887155,11.05041,Trentino,bus_stop3302
Via Vicenza Via Cartiera,45.887187,11.051158,Trentino,bus_stop3303
Chiusole,45.92552,11.052171,Trentino,bus_stop3304
Chiusole,45.92539,11.05359,Trentino,bus_stop3305
Costa Capolinea,45.884218,11.072909,Trentino,bus_stop3306
Sp.2 Loc. Beccache',45.882087,11.071641,Trentino,bus_stop3307
Marco Via Pinera,45.847835,11.011729,Trentino,bus_stop3308
Marco Centro,45.844005,11.008642,Trentino,bus_stop3309
Marco Chiesa,45.841765,11.007814,Trentino,bus_stop3310
Marco Via Alla Ghiffa,45.840118,11.009467,Trentino,bus_stop3311
Marco,45.836852,11.011187,Trentino,bus_stop3312
Marco Via Alla Ghiffa,45.840222,11.009562,Trentino,bus_stop3313
Marco Chiesa,45.841469,11.00828,Trentino,bus_stop3314
Marco Centro,45.843767,11.008608,Trentino,bus_stop3315
Marco Via Pinera,45.847568,11.011565,Trentino,bus_stop3316
Nogaredo Via Zuccate,45.912139,11.02527,Trentino,bus_stop3317
Nogaredo Via Zuccate,45.912212,11.02526,Trentino,bus_stop3318
"Nomi ""Casa di Riposo""",45.927893,11.076791,Trentino,bus_stop3319
Nomi Piazza Springa,45.928891,11.072083,Trentino,bus_stop3320
Piazzale Orsi Stazione Fs,45.890189,11.034268,Trentino,bus_stop3321
Stazione Fs,45.890593,11.034103,Trentino,bus_stop3322
Piazzale S.Giorgio Est,45.895511,11.02959,Trentino,bus_stop3323
Piazzale S.Giorgio Ovest,45.895699,11.028853,Trentino,bus_stop3324
Piazzale S.Maria Ospedale,45.883438,11.040501,Trentino,bus_stop3325
Piazzale S.Maria Ospedale,45.883617,11.040936,Trentino,bus_stop3326
Piazza Manifattura,45.883923,11.021151,Trentino,bus_stop3327
Piazza Manifattura,45.883838,11.020769,Trentino,bus_stop3328
Piazza Battisti,45.890071,11.043905,Trentino,bus_stop3329
Piazza Podestà,45.886586,11.045627,Trentino,bus_stop3330
Piazza S.Marco,45.888708,11.045292,Trentino,bus_stop3331
Piazzo,45.922256,11.03388,Trentino,bus_stop3332
Piazzo,45.922219,11.03393,Trentino,bus_stop3333
Pomarolo Chiesa,45.926469,11.045295,Trentino,bus_stop3334
Pomarolo Chiesa,45.926386,11.045656,Trentino,bus_stop3335
Pomarolo Via Degasperi,45.926343,11.042438,Trentino,bus_stop3336
Pomarolo Via Degasperi,45.926217,11.042434,Trentino,bus_stop3337
S.Ilario Sav,45.908213,11.040561,Trentino,bus_stop3338
S.Ilario Via Monti,45.91099,11.040805,Trentino,bus_stop3339
S.Ilario Sav,45.908078,11.040655,Trentino,bus_stop3340
Sp.2 Loc. Beccache',45.882063,11.071731,Trentino,bus_stop3341
"Viale Dei Colli ""Distributore""",45.887518,11.059252,Trentino,bus_stop3342
"Viale Dei Colli ""Distributore""",45.887439,11.059539,Trentino,bus_stop3343
Sp.2 Fr. Campolongo,45.886995,11.0639,Trentino,bus_stop3344
Sp.2 Noriglio,45.884264,11.070321,Trentino,bus_stop3345
Sp.2 Noriglio,45.884371,11.069841,Trentino,bus_stop3346
Sp.2 Fr. Campolongo,45.886988,11.063992,Trentino,bus_stop3347
Noriglio Via Dei Cimbri,45.884696,11.069649,Trentino,bus_stop3348
Lizzana Cristo,45.866956,11.03083,Trentino,bus_stop3349
Lizzana Cristo,45.867259,11.030838,Trentino,bus_stop3350
Lizzana Scuole Medie,45.870236,11.031117,Trentino,bus_stop3351
Lizzana Scuole Medie,45.870623,11.031131,Trentino,bus_stop3352
Lizzanella Ss.12,45.875522,11.03182,Trentino,bus_stop3353
Lizzanella Ss.12,45.875686,11.032029,Trentino,bus_stop3354
Via Benacense Via Fiume,45.882042,11.038359,Trentino,bus_stop3355
Via Benacense Via Fiume,45.881993,11.038493,Trentino,bus_stop3356
Via Benacense Parco Ferrari,45.878073,11.033316,Trentino,bus_stop3357
Via Benacense Scuole Dante,45.879617,11.035042,Trentino,bus_stop3358
Via Benacense Scuole Dante,45.879709,11.03521,Trentino,bus_stop3359
Via Benacense Parco Ferrari,45.877921,11.03324,Trentino,bus_stop3360
Via Cavour Via Riva,45.887219,11.034765,Trentino,bus_stop3361
Via Cavour,45.887164,11.038516,Trentino,bus_stop3362
Via Cavour Via Riva,45.887293,11.034162,Trentino,bus_stop3363
Via Cavour,45.88709,11.038239,Trentino,bus_stop3364
Via Cesari Stazione Fs,45.890279,11.035656,Trentino,bus_stop3365
Via Dante Borgo S.Caterina,45.889593,11.040459,Trentino,bus_stop3366
Via Dante Mon. All'alpino,45.88673,11.040386,Trentino,bus_stop3367
Via Dante Mon. All'alpino,45.886067,11.040304,Trentino,bus_stop3368
Viale Dei Colli Sc. Alberghiera,45.891067,11.047187,Trentino,bus_stop3369
Viale Dei Colli Sc. Alberghiera,45.891046,11.047334,Trentino,bus_stop3370
Viale Dei Colli S.Biagio,45.890313,11.050116,Trentino,bus_stop3371
Viale Dei Colli S.Biagio,45.890265,11.050137,Trentino,bus_stop3372
Via Driopozzo Bivio Solatrix,45.899638,11.044449,Trentino,bus_stop3373
Via Lungo Leno Destro,45.884856,11.038584,Trentino,bus_stop3374
Via Giovannini,45.907026,11.043152,Trentino,bus_stop3375
Via Magazol Via Cimarosa,45.899835,11.039967,Trentino,bus_stop3376
"Via Manzoni ""Dolomiti En.""",45.89337,11.036066,Trentino,bus_stop3377
"Via Manzoni ""Dolomiti En.""",45.893369,11.036192,Trentino,bus_stop3378
Via Balista,45.894967,11.032629,Trentino,bus_stop3379
Via Balista,45.894961,11.032736,Trentino,bus_stop3380
Via Manzoni Via Paoli,45.892237,11.039368,Trentino,bus_stop3381
Via Paoli Piazza 25 Aprile,45.893116,11.040063,Trentino,bus_stop3382
Via Paoli,45.891431,11.040036,Trentino,bus_stop3383
Via Pasubio Via Unione,45.887465,11.02494,Trentino,bus_stop3384
Via Pasubio Viale Vittoria,45.887211,11.030666,Trentino,bus_stop3385
Via Pasubio Viale Vittoria,45.887266,11.03014,Trentino,bus_stop3386
Via Pasubio Via Unione,45.887505,11.024735,Trentino,bus_stop3387
Via A Prato,45.893666,11.030579,Trentino,bus_stop3388
Via Puccini Via Perosi,45.903786,11.04504,Trentino,bus_stop3389
Via Puccini Via Donizetti,45.901372,11.046218,Trentino,bus_stop3390
Via Pellico Brione,45.904569,11.042574,Trentino,bus_stop3391
Via Saibanti,45.888163,11.036726,Trentino,bus_stop3392
Via Saibanti,45.888111,11.036705,Trentino,bus_stop3393
Piazzale Orsi Ist. Veronesi,45.891328,11.034568,Trentino,bus_stop3394
Via Tiella,45.907669,11.043755,Trentino,bus_stop3395
Via Unione Scuole Degasperi,45.885236,11.02328,Trentino,bus_stop3396
Via Unione Scuole Degasperi,45.885564,11.023168,Trentino,bus_stop3397
"Via Zeni ""Meccatronica""",45.890466,11.032703,Trentino,bus_stop3398
"Via Zeni ""Meccatronica""",45.891014,11.032712,Trentino,bus_stop3399
Viale Trento Via Magazol,45.899562,11.042139,Trentino,bus_stop3400
Viale Trento Via Magazol,45.899617,11.042205,Trentino,bus_stop3401
Viale Trento Via Brione,45.90177,11.041485,Trentino,bus_stop3402
Viale Trento Via Brione,45.901722,11.041664,Trentino,bus_stop3403
Viale Trento Via Salvetti,45.90661,11.040102,Trentino,bus_stop3404
Viale Trento Via Salvetti,45.906689,11.040209,Trentino,bus_stop3405
Viale Vittoria Via Zotti,45.885459,11.025869,Trentino,bus_stop3406
Viale Vittoria Fucine,45.886441,11.029401,Trentino,bus_stop3407
Viale Vittoria Via Zotti,45.885252,11.025382,Trentino,bus_stop3408
Viale Vittoria Fucine,45.886286,11.029022,Trentino,bus_stop3409
"Ss.12 ""Rovercenter""",45.86449,11.029336,Trentino,bus_stop3410
Villa Lagarina Via Alpini,45.914559,11.034085,Trentino,bus_stop3411
Villa Lagarina Via Alpini,45.91475,11.033817,Trentino,bus_stop3412
Villa Lagarina Via Solari,45.917108,11.028804,Trentino,bus_stop3413
Villa Lagarina Via Solari,45.917136,11.028753,Trentino,bus_stop3414
Villa Lagarina V. Zandonai,45.912508,11.031746,Trentino,bus_stop3415
Via Craffonara,45.886658,11.034354,Trentino,bus_stop3416
Via Monte Corno,45.893136,11.037611,Trentino,bus_stop3417
Via Parteli,45.896472,11.036766,Trentino,bus_stop3418
Via Pasqui,45.899597,11.037396,Trentino,bus_stop3419
"Viale Caproni ""Sony""",45.865476,11.010391,Trentino,bus_stop3420
Viale Dell'industria,45.871736,11.020684,Trentino,bus_stop3421
"Viale Del Lavoro ""Aticarta""",45.866718,11.023452,Trentino,bus_stop3422
"Viale Del Lavoro ""Rovercenter""",45.863613,11.027011,Trentino,bus_stop3423
Via S.Maria,45.884661,11.042933,Trentino,bus_stop3424
Via Sighele Stazione Fs,45.891265,11.03548,Trentino,bus_stop3425
Via Zotti Via Cevedale,45.885722,11.025831,Trentino,bus_stop3426
Via Zotti,45.886239,11.021003,Trentino,bus_stop3427
"Via Fornaci ""Texbond""",45.860058,11.005382,Trentino,bus_stop3428
Via Macello,45.894308,11.032787,Trentino,bus_stop3429
"Zambra ""Top Center""",46.091075,11.117771,Trentino,bus_stop3430
"Piazza Dante ""Dogana""",46.072593,11.119946,Trentino,bus_stop3431
Bivio Per Senter,45.881212,11.077471,Trentino,bus_stop3432
Bivio Per Senter,45.881441,11.077606,Trentino,bus_stop3433
Brancolino,45.902185,11.020151,Trentino,bus_stop3434
Brancolino,45.902219,11.020268,Trentino,bus_stop3435
Brancolino Sp.90,45.900719,11.020252,Trentino,bus_stop3436
Brancolino Sp.90,45.900853,11.020409,Trentino,bus_stop3437
Casa Del Falegname,45.885721,11.076342,Trentino,bus_stop3438
Casa Del Falegname,45.88563,11.076355,Trentino,bus_stop3439
Casa Nel Bosco,45.882386,11.076316,Trentino,bus_stop3440
Casa Nel Bosco,45.882347,11.076347,Trentino,bus_stop3441
Castellano Centro,45.923357,11.0077,Trentino,bus_stop3442
Cisterna,45.883094,11.086348,Trentino,bus_stop3443
Cisterna,45.883158,11.086397,Trentino,bus_stop3444
Cornale',45.881541,11.010791,Trentino,bus_stop3445
Cornale',45.8815,11.010728,Trentino,bus_stop3446
Folaso,45.887066,11.00126,Trentino,bus_stop3447
Folaso,45.887214,11.001312,Trentino,bus_stop3448
Isera Via Rosina,45.887566,11.010586,Trentino,bus_stop3449
Isera Via Rosina,45.887771,11.010709,Trentino,bus_stop3450
Isera Cimitero,45.888588,11.01186,Trentino,bus_stop3451
Isera Cimitero,45.888491,11.011702,Trentino,bus_stop3452
Lenzima,45.878491,10.992325,Trentino,bus_stop3453
Marano,45.895859,11.015487,Trentino,bus_stop3454
Marano,45.895743,11.01547,Trentino,bus_stop3455
Maso Mortal,45.882809,11.079505,Trentino,bus_stop3456
Maso Mortal,45.882917,11.079468,Trentino,bus_stop3457
Moietto,45.894865,11.086015,Trentino,bus_stop3458
Molina,45.855439,10.986615,Trentino,bus_stop3459
Molina,45.855393,10.98669,Trentino,bus_stop3460
Mori Bar Centrale,45.851666,10.978852,Trentino,bus_stop3461
Mori Piazza Cal di Ponte,45.85172,10.977891,Trentino,bus_stop3462
Mori Via Garibaldi,45.853043,10.97531,Trentino,bus_stop3463
Mori Piazzale Kennedy,45.851716,10.97914,Trentino,bus_stop3464
Mori Via Don Sturzo,45.853419,10.970184,Trentino,bus_stop3465
Mori Via Filzi,45.854286,10.972108,Trentino,bus_stop3466
Noarna,45.91109,11.012495,Trentino,bus_stop3467
Noarna,45.910988,11.012478,Trentino,bus_stop3468
Nogaredo Municipio,45.912062,11.02305,Trentino,bus_stop3469
Nogaredo Municipio,45.911989,11.023086,Trentino,bus_stop3470
Nogaredo Vignai,45.91071,11.019921,Trentino,bus_stop3471
Nogaredo Via Dei Colli,45.911742,11.021479,Trentino,bus_stop3472
Nogaredo Scuole Elementari,45.909317,11.022388,Trentino,bus_stop3473
Nogaredo Scuole Elementari,45.909324,11.02232,Trentino,bus_stop3474
Villa Lagarina Via Marconi,45.915659,11.027759,Trentino,bus_stop3475
Villa Lagarina Via Marconi,45.914818,11.027748,Trentino,bus_stop3476
Noriglio Cassa Rurale,45.883717,11.069232,Trentino,bus_stop3477
Noriglio Mon. Ai Caduti,45.883665,11.070375,Trentino,bus_stop3478
Patone,45.902767,11.000421,Trentino,bus_stop3479
Pedersano Capolinea,45.922625,11.020452,Trentino,bus_stop3480
Pedersano Centro,45.918006,11.019784,Trentino,bus_stop3481
Pedersano Centro,45.91789,11.019715,Trentino,bus_stop3482
Piazza Filzi Via Del Porto,45.884058,11.017994,Trentino,bus_stop3483
Ravazzone,45.860012,10.991222,Trentino,bus_stop3484
Mori Stazione Via Stazione,45.861992,11.000504,Trentino,bus_stop3485
Mori Stazione Via Stazione,45.861835,11.000756,Trentino,bus_stop3486
Reviano,45.891169,11.007339,Trentino,bus_stop3487
